Nom;Ville;IATA;OACI;Lat;Lon;Alt
Hiroshima Airport;Hiroshima;HIJ;RJOA;34.4361000061;132.91900634799998;1088
Okayama Airport;Okayama;OKJ;RJOB;34.7569007874;133.854995728;806
Izumo Airport;Izumo;IZO;RJOC;35.4136009216;132.88999939;15
Hofu Airport;Hofu;;RJOF;34.034698486328125;131.54899597167972;7
Miho Yonago Airport;Miho;YGJ;RJOH;35.4921989440918;133.23599243164062;20
Kōchi Ryōma Airport;Kochi;KCZ;RJOK;33.546101;133.669006;42
Matsuyama Airport;Matsuyama;MYJ;RJOM;33.82720184326172;132.69999694824222;25
Osaka International Airport;Osaka;ITM;RJOO;34.785499572753906;135.43800354003906;50
Tottori Airport;Tottori;TTJ;RJOR;35.530101776100004;134.167007446;65
Tokushima Airport/JMSDF Air Base;Tokushima;TKS;RJOS;34.132801;134.60699499999998;26
Takamatsu Airport;Takamatsu;TAK;RJOT;34.214199066199996;134.01600647;607
Yao Airport;Osaka;;RJOY;34.596298217773445;135.60299682617188;39
Ozuki Airport;Ozuki;;RJOZ;34.045299530029304;131.052001953125;13
Aomori Airport;Aomori;AOJ;RJSA;40.73469924926758;140.69099426269528;664
Yamagata Airport;Yamagata;GAJ;RJSC;38.4118995667;140.371002197;353
Sado Airport;Sado;SDS;RJSD;38.0601997375;138.414001465;88
Hachinohe Airport;Hachinoe;HHE;RJSH;40.556400299072266;141.46600341796875;152
Hanamaki Airport;Hanamaki;HNA;RJSI;39.4286003112793;141.13499450683594;297
Akita Airport;Akita;AXT;RJSK;39.6156005859375;140.218994140625;313
Misawa Air Base;Misawa;MSJ;RJSM;40.7032012939;141.367996216;119
Sendai Airport;Sendai;SDJ;RJSS;38.139701843299996;140.917007446;15
Matsushima Air Base;Matsushima;;RJST;38.4048995972;141.220001221;7
Atsugi Naval Air Facility;Atsugi;NJA;RJTA;35.4546012878418;139.44999694824222;205
Tateyama Airport;Tateyama;;RJTE;34.987099;139.828995;10
Hachijojima Airport;Hachijojima;HAC;RJTH;33.1150016785;139.785995483;303
Iruma Air Base;Iruma;;RJTJ;35.84189987182617;139.41099548339844;295
Kisarazu Airport;Kisarazu;;RJTK;35.39830017089844;139.91000366210938;10
Shimofusa Airport;Shimofusa;;RJTL;35.79890060424805;140.01100158691406;98
Oshima Airport;Oshima;OIM;RJTO;34.7820014954;139.36000061;130
Kastner Army Heliport;Zama;;RJTR;35.5138015747;139.393997192;360
Tokyo Haneda International Airport;Tokyo;HND;RJTT;35.552299;139.779999;35
Yokota Air Base;Yokota;OKO;RJTY;35.74850082397461;139.34800720214844;463
Gwangju Airport;Kwangju;KWJ;RKJJ;35.123173;126.805444;39
Jeon Ju Airport (G-703);Jhunju;CHN;RKJU;35.87808;127.11911200000002;96
Yeosu Airport;Yeosu;RSU;RKJY;34.842300415039055;127.61699676513672;53
Sokcho Airport;Sokch'o;;RKND;38.1426010131836;128.5989990234375;92
Gangneung Airport (K-18);Kangnung;KAG;RKNN;37.753601;128.943915;35
Jeju International Airport;Cheju;CJU;RKPC;33.51129913330078;126.49299621582031;118
Jinhae Airbase/Airport (G-813/K-10);Chinhae;CHF;RKPE;35.140248;128.69622900000002;8
Gimhae International Airport;Busan;PUS;RKPK;35.1795005798;128.93800354;6
Ulsan Airport;Ulsan;USN;RKPU;35.59349823;129.352005005;45
A 511 Airport;Pyongtaek;;RKSG;36.96220016479492;127.03099822998048;51
Seoul Air Base (K-16);Seoul East;SSN;RKSM;37.444744;127.11271799999999;92
Osan Air Base;Osan;OSN;RKSO;37.090599;127.029999;38
Gimpo International Airport;Seoul;GMP;RKSS;37.5583;126.791;59
Suwon Airport;Suwon;SWU;RKSW;37.23939895629883;127.00700378417969;88
Pohang Airport (G-815/K-3);Pohang;KPO;RKTH;35.987955;129.42038300000002;70
Daegu Airport;Taegu;TAE;RKTN;35.896871999999995;128.65531000000001;116
Yecheon Airbase;Yechon;YEC;RKTY;36.630373;128.34971000000002;354
Naha Airport (15);Okinawa;OKA;ROAH;26.1958007812;127.64600372299999;12
Ie Shima Auxiliary Air Base;Iejima;;RODE;26.725757598876953;127.76490020751952;184
Kadena Air Base;Kadena;DNA;RODN;26.3556;127.76799799999999;143
New Ishigaki Airport;Ishigaki;ISG;ROIG;24.396389000000003;124.245;102
Kumejima Airport;Kumejima;UEO;ROKJ;26.36350059509277;126.71399688720705;23
Minami-Daito Airport;Minami Daito;MMD;ROMD;25.8465003967;131.263000488;167
Miyako Airport;Miyako;MMY;ROMY;24.7828006744;125.294998169;150
Kitadaito Airport;Kitadaito;KTD;RORK;25.9447002411;131.32699585;80
Shimojishima Airport;Shimojishima;SHI;RORS;24.8267002106;125.144996643;54
Tarama Airport;Tarama;TRA;RORT;24.6539001465;124.67500305200001;36
Yoron Airport;Yoron;RNJ;RORY;27.0440006256;128.40199279799998;52
Futenma Marine Corps Air Station;Futema;;ROTM;26.27429962158203;127.75599670410156;247
Yonaguni Airport;Yonaguni Jima;OGN;ROYN;24.466899871826172;122.97799682617188;70
Ninoy Aquino International Airport;Manila;MNL;RPLL;14.5086;121.019997;75
Awang Airport;Cotabato;CBO;RPMC;7.165239810943604;124.20999908447266;189
Cagayan De Oro Airport;Ladag;;RPML;8.41562;124.611;601
Pagadian Airport;Pagadian;PAG;RPMP;7.830731447869999;123.461179733;5
General Santos International Airport;Romblon;GES;RPMR;6.058000087740001;125.096000671;505
Zamboanga International Airport;Zamboanga;ZAM;RPMZ;6.922420024871826;122.05999755859376;33
Loakan Airport;Baguio;BAG;RPUB;16.375099182128903;120.62000274658205;4251
Daet Airport;Daet;DTE;RPUD;14.129199981689453;122.9800033569336;10
Basa Air Base;Floridablanca;;RPUF;14.98724;120.492554;151
Lingayen Airport;Lingayen;;RPUG;16.034799575805664;120.24099731445312;7
San Jose Airport;San Jose (17);SJI;RPUH;12.361499786399998;121.04699707;14
Fernando Air Base;Lipa;;RPUL;13.954999923706055;121.125;1220
Mamburao Airport;Mamburao;MBO;RPUM;13.208100318908693;120.6050033569336;13
Vigan Airport;Vigan;;RPUQ;17.555299758911133;120.3560028076172;16
Dr.Juan C. Angara Airport;Baler;BQA;RPUR;15.729308999999999;121.50003400000001;108
Bagabag Airport;Bagabag;;RPUZ;16.6192;121.251999;820
Daniel Z. Romualdez Airport;Tacloban;TAC;RPVA;11.228035;125.02776100000001;10
Bacolod-Silay Airport;Bacolod;BCD;RPVB;10.7764;123.014999;82
Sibulan Airport;Dumaguete;DGT;RPVD;9.3337097168;123.30000305200001;15
Godofredo P. Ramos Airport;Caticlan;MPH;RPVE;11.9245;121.954002;7
Guiuan Airport;Guiuan;;RPVG;11.0354995728;125.741996765;7
Iloilo International Airport;Iloilo;ILO;RPVI;10.833017;122.493358;27
Kalibo International Airport;Kalibo;KLO;RPVK;11.679400444;122.375999451;14
Puerto Princesa Airport;Puerto Princesa;PPS;RPVP;9.742119789123537;118.75900268554688;71
Evelio Javier Airport;San Jose (17);EUQ;RPVS;10.765999794;121.93299865700001;23
Comodoro Pierrestegui Airport;Concordia;COC;SAAC;-31.2969;-57.9966;112
Gualeguaychu Airport;Gualeguaychu;GHU;SAAG;-33.0103;-58.6131;75
Junin Airport;Junin;JNI;SAAJ;-34.5459;-60.9306;262
General Urquiza Airport;Parana;PRA;SAAP;-31.7948;-60.4804;242
Islas Malvinas Airport;Rosario;ROS;SAAR;-32.9036;-60.785;85
Sauce Viejo Airport;Santa Fe;SFN;SAAV;-31.7117;-60.8117;55
Jorge Newbery Airpark;Buenos Aires (18);AEP;SABE;-34.5592;-58.4156;18
Ingeniero Ambrosio Taravella Airport;Cordoba (19);COR;SACO;-31.323601;-64.208;1604
Chamical Airport;Gobernador Gordillo;;SACT;-30.34530067;-66.29360198;1502
San Fernando Airport (16);San Fernando;FDO;SADF;-34.4532;-58.5896;10
Mariano Moreno Airport;Jose C. Paz;;SADJ;-34.5606;-58.7896;105
La Plata Airport;La Plata;LPG;SADL;-34.9722;-57.8947;72
Moron Airport;Moron;;SADM;-34.6763;-58.6428;95
El Palomar Airport;El Palomar;EPA;SADP;-34.6099;-58.6126;59
Chos Malal Airport;Chosmadal;HOS;SAHC;-37.444698333699996;-70.2225036621;2788
Dr. Arturo H. Illia Airport;Fuerte Gral Roca;GNR;SAHR;-39.0007019043;-67.6204986572;852
El Plumerillo Airport;Mendoza;MDZ;SAME;-32.831699371300004;-68.7929000854;2310
Comodoro D.R. Salomón Airport;Malargue;LGS;SAMM;-35.493598938000005;-69.5743026733;4685
Suboficial Ay Santiago Germano Airport;San Rafael;AFA;SAMR;-34.588299;-68.4039;2470
Catamarca Airport;Catamarca;CTC;SANC;-28.5956001282;-65.751701355;1522
Vicecomodoro Angel D. La Paz Aragonés Airport;Santiago Del Estero;SDE;SANE;-27.7655563354;-64.3099975586;656
Tinogasta Airport;Tinogasta;;SANI;-28.0377998352;-67.5802993774;3968
Capitan V A Almonacid Airport;La Rioja;IRJ;SANL;-29.381599426300003;-66.7957992554;1437
Chilecito Airport;Chilecito;;SANO;-29.2238998413;-67.4389038086;3099
Teniente Benjamin Matienzo Airport;Tucuman;TUC;SANT;-26.8409;-65.104897;1493
Domingo Faustino Sarmiento Airport;San Juan;UAQ;SANU;-31.571501;-68.418198;1958
Area De Material Airport;Rio Cuarto;RCU;SAOC;-33.0850982666;-64.2612991333;1380
Villa Dolores Airport;Villa Dolores;VDR;SAOD;-31.945199966399997;-65.1463012695;1847
La Quiaca Airport;Laboulaye;;SAOL;-22.1506004333;-65.57749938959999;11414
Marcos Juarez Airport;Marcos Juarez;;SAOM;-32.6836;-62.157801;360
Villa Reynolds Airport;Villa Reynolds;VME;SAOR;-33.729900360100004;-65.3873977661;1591
Brigadier Mayor D Cesar Raul Ojeda Airport;San Luis (20);LUQ;SAOU;-33.2732009888;-66.3563995361;2328
Corrientes Airport;Corrientes;CNQ;SARC;-27.4455;-58.7619;202
Resistencia International Airport;Resistencia;RES;SARE;-27.45;-59.0561;173
Formosa Airport;Formosa;FMA;SARF;-26.2127;-58.2281;193
Cataratas Del Iguazú International Airport;Iguazu Falls;IGR;SARI;-25.737301000000002;-54.4734;916
Paso De Los Libres Airport;Paso De Los Libres;AOL;SARL;-29.6894;-57.1521;230
Monte Caseros Airport;Monte Caseros;MCS;SARM;-30.2719;-57.6402;170
Libertador Gral D Jose De San Martin Airport;Posadas;PSS;SARP;-27.3858;-55.9707;430
Termal Airport;Presidencia R.s.pena;PRQ;SARS;-26.753611;-60.492222;308
Martin Miguel De Guemes International Airport;Salta;SLA;SASA;-24.856000900300003;-65.4861984253;4088
Gobernador Horacio Guzman International Airport;Jujuy;JUJ;SASJ;-24.392799;-65.097801;3019
Orán Airport;Oran (21);ORA;SASO;-23.1527996063;-64.3292007446;1171
Laboulaye Airport;La Quiaca;;SASQ;-34.1353988647;-63.362300872799985;449
El Dorado Airport (17);El Dorado;ELO;SATD;-26.397499084499998;-54.5746994019;685
Goya Airport;Goya;OYA;SATG;-29.1058;-59.2189;128
Oberá Airport;Obera;;SATO;-27.518199920700003;-55.1241989136;1125
Reconquista Airport;Reconquista;RCQ;SATR;-29.2103;-59.68;160
Curuzu Cuatia Airport;Curuzu Cuatia;UZU;SATU;-29.7706;-57.9789;229
El Bolson Airport;El Bolson;EHL;SAVB;-41.9431991577;-71.53230285640001;1141
General E. Mosconi Airport;Comodoro Rivadavia;CRD;SAVC;-45.7853;-67.4655;189
Brigadier Antonio Parodi Airport;Esquel;EQS;SAVE;-42.908000946;-71.139503479;2621
Almirante Marco Andres Zar Airport;Trelew;REL;SAVT;-43.2105;-65.2703;141
Gobernador Castello Airport;Viedma;VDM;SAVV;-40.8692;-63.0004;20
El Tehuelche Airport;Puerto Madryn;PMY;SAVY;-42.7592;-65.1027;427
Marambio Base;Marambio Base;;SAWB;-64.2382965088;-56.630798339799995;760
Puerto Deseado Airport;Puerto Deseado;PUD;SAWD;-47.7353;-65.9041;268
Hermes Quijada International Airport;Rio Grande;RGA;SAWE;-53.7777;-67.7494;65
Piloto Civil N. Fernández Airport;Rio Gallegos;RGL;SAWG;-51.6089;-69.3126;61
Malvinas Argentinas Airport;Ushuaia;USH;SAWH;-54.8433;-68.2958;102
Capitan D Daniel Vazquez Airport;San Julian;ULA;SAWJ;-49.3068;-67.8026;203
Perito Moreno Airport;Perito Moreno;PMQ;SAWP;-46.537898999999996;-70.978699;1410
Santa Cruz Airport;Santa Cruz;RZA;SAWU;-50.0165;-68.5792;364
Comandante Espora Airport;Bahia Blanca;BHI;SAZB;-38.725;-62.1693;246
Brigadier D.H.E. Ruiz Airport;Colonel Suarez;CSZ;SAZC;-37.446098;-61.889301;767
Olavarria Airport;Olavarria;OVR;SAZF;-36.8899993896;-60.216598510699995;551
General Pico Airport;General Pico;GPO;SAZG;-35.696201324499995;-63.7583007812;459
Tres Arroyos Airport;Tres Arroyos;OYO;SAZH;-38.3869;-60.3297;400
Bolivar Airport;Bolivar;;SAZI;-36.1866;-61.0764;308
Ástor Piazzola International Airport;Mar Del Plata;MDQ;SAZM;-37.9342;-57.5733;72
Presidente Peron Airport;Neuquen;NQN;SAZN;-38.949001;-68.15570100000001;895
Comodoro Pedro Zanni Airport;Pehuajo;PEH;SAZP;-35.8446;-61.8576;278
Santa Rosa Airport (18);Santa Rosa;RSA;SAZR;-36.588299;-64.27570300000001;630
San Carlos De Bariloche Airport;San Carlos De Bariloche;BRC;SAZS;-41.151199;-71.157501;2774
Héroes De Malvinas Airport;Tandil;TDL;SAZT;-37.2374000549;-59.227901458699996;574
Villa Gesell Airport;Villa Gesell;VLG;SAZV;-37.2354;-57.0292;32
Cutral-Co Airport;Cutralco;CUT;SAZW;-38.939701080300004;-69.2646026611;2132
Aviador C. Campos Airport;San Martin Des Andes;CPC;SAZY;-40.075401;-71.137299;2569
Conceição do Araguaia Airport;Conceicao Do Araguaia;CDJ;SBAA;-8.348349571228027;-49.30149841308594;653
Campo Délio Jardim de Mattos Airport;Rio De Janeiro;;SBAF;-22.875099;-43.384701;110
Amapá Airport;Amapa;;SBAM;2.0775099999999997;-50.8582;45
Araraquara Airport;Araracuara;AQA;SBAQ;-21.812000274699997;-48.13299942020001;2334
Santa Maria Airport (19);Aracaju;AJU;SBAR;-10.984000206;-37.0703010559;23
Piloto Osvaldo Marques Dias Airport;Alta Floresta;AFL;SBAT;-9.866389274600001;-56.104999542200005;948
Araçatuba Airport;Aracatuba;ARU;SBAU;-21.1413002014;-50.4247016907;1361
Val de Cans/Júlio Cezar Ribeiro International Airport;Belem;BEL;SBBE;-1.3792500495900002;-48.476299285900005;54
Comandante Gustavo Kraemer Airport;Bage;BGX;SBBG;-31.39049911499;-54.112201690674;600
Pampulha - Carlos Drummond de Andrade Airport;Belo Horizonte;PLU;SBBH;-19.851200103759766;-43.950599670410156;2589
Bacacheri Airport;Curitiba;BFH;SBBI;-25.4050998688;-49.2319984436;3057
Major Brigadeiro Doorgal Borges Airport;Barbacena;;SBBQ;-21.2672;-43.761101000000004;3657
Presidente Juscelino Kubistschek International Airport;Brasilia;BSB;SBBR;-15.86916732788086;-47.92083358764648;3497
Bauru Airport;Bauru;BAU;SBBU;-22.344999313400002;-49.053798675500005;2025
Atlas Brasil Cantanhede Airport;Boa Vista (22);BVB;SBBV;2.8413889408099995;-60.69222259520001;276
Barra do Garças Airport;Barra Do Garcas;BPG;SBBW;-15.8613004684;-52.388900756800005;1147
Cascavel Airport;Cascavel;CAC;SBCA;-25.0002994537;-53.5008010864;2473
Cachimbo Airport;Itaituba;;SBCC;-9.333939552310001;-54.9654006958;1762
Tancredo Neves International Airport;Belo Horizonte;CNF;SBCF;-19.62444305419922;-43.97194290161133;2715
Campo Grande Airport;Campo Grande;CGR;SBCG;-20.468700408900002;-54.6725006104;1833
Serafin Enoss Bertaso Airport;Chapeco;XAP;SBCH;-27.134199142456;-52.656600952148;2146
Brig. Lysias Augusto Rodrigues Airport;Carolina;CLN;SBCI;-7.32043981552124;-47.45869827270508;565
Diomício Freitas Airport;Criciuma;CCM;SBCM;-28.724443435700003;-49.4213905334;93
Canoas Air Force Base;Porto Alegre;;SBCO;-29.945928000000002;-51.144413;26
Bartolomeu Lisandro Airport;Campos;CAW;SBCP;-21.698299408;-41.301700591999996;57
Corumbá International Airport;Corumba;CMG;SBCR;-19.0119438171;-57.6713905334;461
Afonso Pena Airport;Curitiba;CWB;SBCT;-25.5284996033;-49.175800323500006;2988
Caravelas Airport;Caravelas;CRQ;SBCV;-17.652299880981;-39.253101348877;36
Hugo Cantergiani Regional Airport;Caxias Do Sul;CXJ;SBCX;-29.197099685700003;-51.1875;2472
Marechal Rondon Airport;Cuiaba;CGB;SBCY;-15.6528997421;-56.1166992188;617
Cruzeiro do Sul Airport;Cruzeiro do Sul;CZS;SBCZ;-7.59990978241;-72.7695007324;637
Presidente Prudente Airport;President Prudente;PPB;SBDN;-22.1751003265;-51.4245986938;1477
Eduardo Gomes International Airport;Manaus;MAO;SBEG;-3.038609981536865;-60.04970169067383;264
Jacareacanga Airport;Jacare-acanga;JCR;SBEK;-6.2331600189208975;-57.77690124511719;323
São Pedro da Aldeia Airport;Sao Pedro Da Aldeia;;SBES;-22.81290054321289;-42.09260177612305;61
Cataratas International Airport;Foz Do Iguacu;IGU;SBFI;-25.60027885437012;-54.48500061035156;786
Hercílio Luz International Airport;Florianopolis;FLN;SBFL;-27.670278549194336;-48.5525016784668;16
Fernando de Noronha Airport;Fernando Do Noronha;FEN;SBFN;-3.8549300000000004;-32.423302;193
Furnas Airport;Alpinopolis;;SBFU;-20.702800750732425;-46.33530044555664;2413
Pinto Martins International Airport;Fortaleza;FOR;SBFZ;-3.776279926300049;-38.53260040283203;82
Rio Galeão – Tom Jobim International Airport;Rio De Janeiro;GIG;SBGL;-22.809999465900002;-43.2505569458;28
Guajará-Mirim Airport;Guajara-mirim;GJM;SBGM;-10.786399841308594;-65.28479766845703;478
Santa Genoveva Airport;Goiania;GYN;SBGO;-16.631999969482422;-49.22069931030274;2450
EMBRAER - Unidade Gavião Peixoto Airport;Macae;;SBGP;-21.773700714111328;-48.40510177612305;1998
Guarulhos - Governador André Franco Montoro International Airport;Sao Paulo;GRU;SBGR;-23.435556411743164;-46.47305679321289;2459
Guaratinguetá Airport;Guaratingueta;GUJ;SBGW;-22.79159927368164;-45.20479965209961;1761
Altamira Airport;Altamira;ATM;SBHT;-3.2539100646973;-52.254001617432;369
Itacoatiara Airport;Itaituba;ITA;SBIC;-3.127259969711304;-58.481201171875;142
Itaituba Airport;Itaituba;ITB;SBIH;-4.2423400878906;-56.000701904296996;110
Bahia - Jorge Amado Airport;Ilheus;IOS;SBIL;-14.815999984741001;-39.033199310303004;15
Usiminas Airport;Ipatinga;IPN;SBIP;-19.470699310302997;-42.487598419189;784
Francisco Vilela do Amaral Airport;Itumbiara;ITR;SBIT;-18.444700241099998;-49.2134017944;1630
Prefeito Renato Moreira Airport;Imperatriz;IMP;SBIZ;-5.53129;-47.459998999999996;432
Belém/Brigadeiro Protásio de Oliveira Airport;Belem;;SBJC;-1.4141600131999998;-48.4607009888;52
Francisco de Assis Airport;Juiz De Fora;JDF;SBJF;-21.791500091552734;-43.38679885864258;2989
Presidente Castro Pinto International Airport;Joao Pessoa;JPA;SBJP;-7.145833015440002;-34.9486122131;217
Lauro Carneiro de Loyola Airport;Joinville;JOI;SBJV;-26.22450065612793;-48.797401428222656;15
Presidente João Suassuna Airport;Campina Grande;CPV;SBKG;-7.26992;-35.8964;1646
Viracopos International Airport;Campinas;VCP;SBKP;-23.0074005127;-47.1344985962;2170
Lages Airport;Lajes (23);LAJ;SBLJ;-27.7821006775;-50.28150177;3065
Lins Airport;Lins;LIP;SBLN;-21.663999557494996;-49.730499267578004;1559
Governador José Richa Airport;Londrina;LDB;SBLO;-23.3335990906;-51.1301002502;1867
Bom Jesus da Lapa Airport;Bom Jesus Da Lapa;LAZ;SBLP;-13.2621002197;-43.4081001282;1454
Lagoa Santa Airport;Lagoa Santa;;SBLS;-19.66160011291504;-43.896400451660156;2795
João Correa da Rocha Airport;Maraba;MAB;SBMA;-5.36858987808;-49.1380004883;357
Monte Dourado Airport;Almeirim;MEU;SBMD;-0.8898389999999999;-52.6022;677
Regional de Maringá - Sílvio Nane Junior Airport;Maringa;MGF;SBMG;-23.4794445038;-52.01222229;1788
Mário Ribeiro Airport;Montes Claros;MOC;SBMK;-16.706899642899998;-43.818901061999995;2191
Ponta Pelada Airport;Manaus;PLL;SBMN;-3.1460399627685547;-59.98630142211914;267
Zumbi dos Palmares Airport;Maceio;MCZ;SBMO;-9.510809898376463;-35.79169845581055;387
Alberto Alcolumbre Airport;Macapa;MCP;SBMQ;0.0506640002131;-51.0722007751;56
Dix-Sept Rosado Airport;Mocord;MVF;SBMS;-5.2019200325;-37.3642997742;76
Campo de Marte Airport;Sao Paulo;;SBMT;-23.509099960300002;-46.6377983093;2368
Manicoré Airport;Manicore;MNX;SBMY;-5.8113799095153995;-61.278301239014;174
Ministro Victor Konder International Airport;Navegantes;NVT;SBNF;-26.879998999999998;-48.651402000000004;18
Santo Ângelo Airport;Santo Angelo;GEL;SBNM;-28.2817;-54.169102;1056
Governador Aluízio Alves International Airport;Natal;NAT;SBSG;-5.768056;-35.376111;272
Oiapoque Airport;Oioiapoque;OYK;SBOI;3.85548996925354;-51.79690170288086;63
Salgado Filho Airport;Porto Alegre;POA;SBPA;-29.994400024414066;-51.1713981628418;11
Prefeito Doutor João Silva Filho Airport;Parnaiba;PHB;SBPB;-2.89374995232;-41.73199844359999;16
Poços de Caldas - Embaixador Walther Moreira Salles Airport;Pocos De Caldas;POO;SBPC;-21.843000411987;-46.567901611328004;4135
Lauro Kurtz Airport;Passo Fundo;PFB;SBPF;-28.243999;-52.326599;2376
João Simões Lopes Neto International Airport;Pelotas;PET;SBPK;-31.718398999999998;-52.327702;59
Senador Nilo Coelho Airport;Petrolina;PNZ;SBPL;-9.362409591674805;-40.56909942626953;1263
Porto Nacional Airport;Porto Nacional;PNB;SBPN;-10.719400405883787;-48.39970016479492;870
Ponta Porã Airport;Ponta Pora;PMG;SBPP;-22.54960060119629;-55.702598571777344;2156
Governador Jorge Teixeira de Oliveira Airport;Porto Velho;PVH;SBPV;-8.70928955078125;-63.90230178833008;290
Plácido de Castro Airport;Rio Branco;RBR;SBRB;-9.868888854980467;-67.89805603027344;633
Guararapes - Gilberto Freyre International Airport;Recife;REC;SBRF;-8.126489639282228;-34.923599243164055;33
Santos Dumont Airport;Rio De Janeiro;SDU;SBRJ;-22.910499572800003;-43.1631011963;11
Leite Lopes Airport;Ribeirao Preto;RAO;SBRP;-21.136388778686523;-47.77666854858398;1806
Santa Cruz Air Force Base;Rio De Janeiro;SNZ;SBSC;-22.9324;-43.719101;10
Professor Urbano Ernesto Stumpf Airport;Sao Jose Dos Campos;SJK;SBSJ;-23.22920036315918;-45.86149978637695;2120
Marechal Cunha Machado International Airport;Sao Luis;SLZ;SBSL;-2.585360050201416;-44.23410034179688;178
Congonhas Airport;Sao Paulo;CGH;SBSP;-23.626110076904297;-46.65638732910156;2631
Prof. Eribelto Manoel Reino State Airport;Sao Jose Do Rio Preto;SJP;SBSR;-20.8166007996;-49.40650177;1784
Base Aérea de Santos Airport;Santos;SSZ;SBST;-23.928056716918945;-46.299720764160156;10
Deputado Luiz Eduardo Magalhães International Airport;Salvador;SSA;SBSV;-12.9086112976;-38.3224983215;64
Trombetas Airport;Oriximina;TMT;SBTB;-1.489599943161;-56.396800994873;287
Senador Petrônio Portela Airport;Teresina;THE;SBTE;-5.0599398613;-42.8235015869;219
Tefé Airport;Tefe;TFF;SBTF;-3.38294005394;-64.7240982056;188
Tarauacá Airport;Tarauaca;TRQ;SBTK;-8.1552600860596;-70.783302307129;646
Telêmaco Borba Airport;Telemaco Borba;TEC;SBTL;-24.317800521850586;-50.6515998840332;2610
Tiriós Airport;Obidos Tirios;;SBTS;2.2234700000000003;-55.946098;1127
Tabatinga Airport;Tabatinga;TBT;SBTT;-4.2556700706482;-69.93579864502;279
Tucuruí Airport;Tucurui;TUR;SBTU;-3.7860100269317996;-49.72029876709001;830
São Gabriel da Cachoeira Airport;Sao Gabriel;SJL;SBUA;-0.14835;-66.9855;251
Paulo Afonso Airport;Paulo Alfonso;PAV;SBUF;-9.4008798599243;-38.250598907471;883
Rubem Berta Airport;Uruguaiana;URG;SBUG;-29.782199859600002;-57.0382003784;256
Ten. Cel. Aviador César Bombonato Airport;Uberlandia;UDI;SBUL;-18.883612;-48.225277;3094
Mário de Almeida Franco Airport;Uberaba;UBA;SBUR;-19.764722824097;-47.966110229491996;2655
Major Brigadeiro Trompowsky Airport;Varginha;VAG;SBVG;-21.5900993347;-45.473300933800004;3025
Brigadeiro Camarão Airport;Vilhena;BVH;SBVH;-12.694399833678998;-60.098300933838;2018
Eurico de Aguiar Salles Airport;Vitoria (24);VIX;SBVT;-20.258057;-40.286388;11
Iauaretê Airport;Iauarete;;SBYA;0.6075000166893;-69.18579864502;345
Campo Fontenelle Airport;Piracununga;QPS;SBYS;-21.984600067138672;-47.33480072021485;1968
Chacalluta Airport;Arica;ARI;SCAR;-18.348499;-70.338699;167
Balmaceda Airport;Balmaceda;BBA;SCBA;-45.916099548339844;-71.68949890136719;1722
El Bosque Airport;Santiago (25);;SCBQ;-33.561798095703125;-70.68840026855469;1844
Chile Chico Airport;Chile Chico;CCH;SCCC;-46.58330154418945;-71.6874008178711;1070
El Loa Airport;Calama;CJC;SCCF;-22.498199462890625;-68.90360260009766;7543
Gral. Bernardo O´Higgins Airport;Chillan;YAI;SCCH;-36.58250045776367;-72.03140258789062;495
Pdte. Carlos Ibañez del Campo Airport;Punta Arenas;PUQ;SCCI;-53.002602;-70.854599;139
Teniente Vidal Airport;Coyhaique;GXQ;SCCY;-45.594200134277344;-72.1061019897461;1020
Diego Aracena Airport;Iquique;IQQ;SCDA;-20.535200119018555;-70.18129730224611;155
Comodoro Arturo Merino Benítez International Airport;Santiago (25);SCL;SCEL;-33.393001556396484;-70.78579711914062;1555
Andrés Sabella Gálvez International Airport;Antofagasta;ANF;SCFA;-23.444501000000002;-70.445099;455
Capitan Fuentes Martinez Airport Airport;Porvenir;WPR;SCFM;-53.253700256347656;-70.31919860839844;104
Futaleufú Airport;Futaleufu;FFU;SCFT;-43.18920135498047;-71.8510971069336;1148
María Dolores Airport;Los Angeles;LSQ;SCGE;-37.40169906616211;-72.42539978027344;374
Guardiamarina Zañartu Airport;Puerto Williams;WPU;SCGZ;-54.93109893798828;-67.62629699707031;88
Carriel Sur Airport;Concepcion;CCP;SCIE;-36.772701;-73.063103;26
Mataveri Airport;Easter Island;IPC;SCIP;-27.164800643899998;-109.42199707;227
Cañal Bajo Carlos - Hott Siebert Airport;Osorno;ZOS;SCJO;-40.61119842529297;-73.06099700927734;187
Vallenar Airport;Vallenar;VLR;SCLL;-28.596399307250977;-70.75599670410156;1725
De La Independencia Airport;Rancagua;QRC;SCRG;-34.17369842529297;-70.77570343017578;1446
Teniente Rodolfo Marsh Martin Base;Isla Rey Jorge;TNM;SCRM;-62.190799713100006;-58.986698150600006;147
La Florida Airport (20);La Serena;LSC;SCSE;-29.916201;-71.199501;481
Eulogio Sánchez Airport;Santiago (25);;SCTB;-33.456298828125;-70.54669952392578;2129
Maquehue Airport;Temuco;PZS;SCTC;-38.766799926758;-72.637100219727;304
El Tepual Airport;Puerto Montt;PMC;SCTE;-41.43889999389648;-73.09400177001953;294
Chaitén Airport;Chaiten;WCH;SCTN;-42.93280029296875;-72.6990966796875;13
Pichoy Airport;Valdivia;ZAL;SCVD;-39.6500015259;-73.08609771729999;59
Chachoán Airport;Ambato;ATF;SEAM;-1.2120699882507324;-78.57460021972656;8502
